Time,Rhip,,,Lhip,,,Lshoulder,,,HLelbow,,,Lelbow,,,Lhand,,,Rshoulder,,,HRelbow,,,Relbow,,,Rhand,,,Lfeet,,,Lknee,,,Lwaist,,,Rwaist,,,Rknee,,,Rfeet,,
s,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2,-781.013,391.086,2235.38,-802.893,730.008,2239,0,0,0,-789.996,853.753,2703.11,-800.719,981.844,2709.78,-778.984,1162.1,2710.65,-898.382,451.944,2698.33,-757.394,260.965,2708.62,-773.768,165.186,2733.4,-807.674,47.2375,2697.17,-786.519,676.684,1370.76,-756.959,711.316,1781.69,-705.809,724.357,2233.93,-701.607,390.941,2219.87,-746.381,415.139,1745.76,-789.562,444.554,1387.71
2.03333,-781.592,391.086,2235.52,-803.617,730.153,2238.85,0,0,0,-790.141,854.477,2702.68,-800.574,982.714,2708.91,-778.839,1162.82,2709.2,-897.657,451.509,2698.33,-759.567,263.574,2711.52,-772.898,164.462,2731.95,-806.08,47.3824,2696.74,-786.664,676.539,1370.76,-764.204,710.301,1776.04,-706.389,724.501,2233.93,-702.042,390.941,2220.02,-746.671,415.139,1745.9,-789.562,444.554,1387.71
2.06667,-782.172,391.086,2235.52,-804.052,730.442,2239,0,0,0,-790.576,855.057,2702.25,-801.009,983.293,2708.48,-779.419,1163.55,2708.33,-896.498,450.785,2698.33,-758.553,263.863,2711.23,-772.029,163.592,2730.07,-804.631,47.6722,2696.59,-786.664,676.684,1370.61,-761.451,704.36,1775.9,-706.824,724.791,2233.78,-702.766,390.796,2220.31,-746.816,414.994,1745.9,-789.562,444.554,1387.85
2.1,-783.041,390.941,2235.81,-804.631,730.442,2239,-810.282,694.072,2723.26,-791.011,855.491,2702.1,-801.733,983.728,2708.19,-780.578,1163.98,2707.9,-895.194,449.915,2698.33,-756.524,262.849,2709.64,-771.304,162.578,2727.89,-803.327,47.8171,2697.03,-786.664,676.829,1370.61,-762.031,704.65,1775.9,-707.258,724.791,2233.78,-703.636,390.796,2220.45,-746.961,414.85,1746.19,-789.562,444.844,1387.85
2.13333,-784.055,390.796,2235.96,-804.921,730.442,2239,-810.282,694.217,2723.26,-791.156,855.636,2701.96,-802.168,983.873,2708.04,-781.737,1164.27,2707.32,-893.6,448.901,2698.33,-754.931,261.98,2708.62,-770.435,161.274,2725.28,-801.733,47.8171,2697.46,-786.809,676.974,1370.47,-762.465,704.795,1775.9,-707.693,724.791,2233.78,-704.65,390.651,2220.74,-746.961,414.56,1746.48,-789.417,444.844,1388.14
2.16667,-785.36,390.651,2236.1,-805.211,730.442,2238.85,0,0,0,-791.3,855.636,2701.52,-802.893,983.873,2707.46,-782.896,1164.13,2706.45,-891.861,447.742,2698.33,-754.061,261.545,2708.04,-769.565,159.68,2722.24,-800.574,47.2375,2697.03,-786.953,677.119,1370.47,-762.755,704.94,1775.9,-707.983,724.501,2233.78,-705.809,390.216,2221.03,-746.381,414.27,1746.63,-789.562,444.699,1388.14
2.2,-786.664,390.506,2236.1,-805.356,730.297,2238.85,0,0,0,-791.445,855.202,2701.09,-803.327,983.293,2706.59,-784.055,1163.84,2705.14,-889.688,446.438,2698.48,-753.047,260.676,2707.32,-768.841,157.941,2718.91,-799.125,46.3681,2696.01,-786.953,677.264,1370.32,-763.045,704.94,1775.9,-707.983,724.067,2233.78,-707.113,389.927,2221.03,-745.512,413.98,1746.63,-789.562,444.699,1388.14
2.23333,-787.533,390.216,2235.81,-805.356,729.718,2238.71,-809.413,693.058,2723.4,-791.011,854.477,2700.65,-803.182,982.714,2705.87,-784.49,1163.26,2703.4,-887.224,444.844,2698.48,-752.177,259.516,2706.3,-768.116,155.768,2715,-797.531,45.064,2694.57,-786.953,677.264,1370.32,-762.9,704.94,1775.9,-708.128,723.487,2233.93,-708.128,389.492,2220.89,-745.077,413.835,1746.48,-789.417,444.699,1388.14
2.26667,-787.968,389.927,2235.67,-805.646,729.138,2238.56,-808.689,691.899,2723.26,-790.576,853.463,2700.22,-802.748,981.844,2704.85,-784.635,1162.54,2701.67,-884.471,443.105,2698.48,-749.424,257.198,2704.27,-767.392,153.449,2710.65,-796.082,43.1803,2691.81,-787.098,677.264,1370.32,-762.755,704.795,1776.04,-708.273,723.342,2234.07,-708.418,389.057,2220.89,-745.077,413.69,1746.34,-789.562,444.699,1388.14
2.3,-787.823,389.202,2235.52,-806.08,727.979,2238.42,-807.964,690.74,2723.26,-789.996,852.448,2699.2,-802.168,980.685,2703.26,-784.055,1161.38,2699.06,-881.573,441.221,2698.62,-747.83,254.01,2701.09,-766.812,150.841,2705.72,-794.488,40.8619,2687.03,-786.953,677.264,1370.47,-762.465,704.36,1776.19,-708.852,722.763,2234.22,-708.273,388.623,2220.74,-745.222,413.401,1746.34,-789.562,444.699,1388
2.33333,-787.533,388.478,2235.38,-806.515,726.385,2238.13,-807.384,689.581,2723.11,-789.272,851.289,2698.04,-801.299,979.381,2701.23,-782.462,1160.22,2695.44,-878.241,439.048,2698.62,-746.671,251.402,2698.33,-766.088,147.798,2700.36,-793.039,38.2537,2680.8,-786.953,677.119,1370.47,-762.465,703.636,1776.19,-709.287,721.893,2234.22,-707.983,388.043,2220.6,-745.077,413.256,1746.05,-789.417,444.554,1388
2.36667,-786.809,387.318,2235.09,-806.95,726.82,2239.29,-806.805,687.987,2723.11,-788.258,849.84,2697.03,-799.85,978.077,2699.35,-780.578,1158.77,2691.81,-874.618,436.729,2698.77,-753.337,255.604,2700.22,-765.508,144.466,2694.42,-791.88,35.7904,2673.7,-786.953,676.974,1370.61,-762.465,703.056,1776.33,-709.722,721.024,2234.51,-707.258,387.174,2220.31,-745.077,412.821,1746.05,-789.417,444.554,1387.85
2.4,-785.649,386.159,2234.8,-807.384,724.791,2239,-805.935,686.103,2723.11,-786.953,848.246,2695.87,-798.256,976.483,2697.17,-778.115,1157.32,2688.19,-870.561,434.266,2698.77,-746.526,245.751,2693.7,-764.929,140.843,2687.9,-791.156,32.7475,2665.15,-786.953,676.829,1370.76,-762.465,702.332,1776.62,-710.156,719.865,2234.8,-706.099,386.304,2220.02,-744.932,412.386,1745.9,-789.417,444.554,1387.85
2.43333,-784.49,384.855,2234.51,-807.964,723.777,2239.58,0,0,0,-785.504,846.363,2694.71,-796.517,974.744,2695,-775.361,1155.29,2683.84,-866.359,431.513,2698.91,-745.512,241.839,2689.64,-765.074,137.655,2682.25,-790.286,29.8495,2657.18,-786.953,676.684,1370.76,-762.32,701.462,1776.91,-710.591,718.995,2234.94,-704.795,385.435,2219.87,-744.498,411.807,1745.61,-789.417,444.409,1387.71
2.46667,-782.896,383.406,2234.07,-808.544,721.748,2239.29,-804.631,681.901,2723.11,-784.055,843.899,2695,-793.329,972.861,2695.29,-771.739,1153.7,2680.95,-861.722,428.615,2698.91,-739.861,237.636,2686.89,-766.667,135.192,2678.05,-789.417,27.2413,2651.39,-786.953,676.684,1370.9,-761.886,701.028,1776.91,-711.026,717.836,2235.09,-703.346,384.42,2219.29,-744.208,411.372,1745.32,-789.272,444.409,1387.57
2.5,-781.302,381.378,2233.49,-808.833,719.575,2239.58,-804.341,679.148,2723.55,-781.157,841.001,2696.74,-788.402,970.542,2697.9,-767.392,1151.96,2681.96,-856.651,425.427,2699.06,-740.296,235.898,2684.57,-765.798,132.294,2675.73,-787.823,24.633,2647.76,-786.809,676.539,1370.9,-761.306,700.013,1777.2,-711.46,716.242,2235.52,-701.607,382.971,2218.86,-743.483,410.792,1745.18,-789.272,444.409,1387.42
2.53333,-779.419,379.349,2233.2,-809.123,717.401,2239.87,-803.762,676.105,2723.98,-778.839,837.958,2698.33,-784.345,967.644,2700.8,-761.886,1149.06,2686.31,-851.289,421.95,2699.2,-738.702,233.289,2684.13,-763.769,129.541,2675.15,-785.794,22.0248,2646.89,-786.809,676.395,1371.05,-760.582,698.999,1777.49,-711.605,714.648,2235.81,-699.724,381.088,2218.57,-742.614,410.068,1744.89,-789.127,444.264,1387.28
2.56667,-777.825,377.175,2232.91,-809.123,715.083,2240.01,0,0,0,-777.245,835.06,2699.35,-780.868,964.456,2702.97,-755.075,1145.44,2691.52,-845.638,418.327,2699.2,-737.398,230.681,2683.99,-761.741,127.078,2674.71,-783.476,19.4166,2646.75,-786.809,676.25,1371.19,-759.712,697.695,1777.64,-711.75,712.475,2236.1,-698.275,379.204,2218.13,-741.745,409.054,1744.6,-788.982,444.119,1387.28
2.6,-776.376,374.857,2232.62,-808.833,712.62,2240.01,0,0,0,-775.217,832.017,2699.78,-776.086,961.269,2704.27,-746.526,1141.38,2694.57,-839.552,414.415,2699.35,-735.949,227.928,2683.41,-759.133,124.035,2673.56,-781.157,16.2288,2646.02,-786.809,676.105,1371.34,-758.843,696.681,1777.78,-711.46,710.301,2236.39,-696.826,377.031,2217.7,-740.875,407.894,1744.31,-788.982,443.974,1387.13
2.63333,-775.217,372.249,2232.19,-808.399,710.011,2240.3,0,0,0,-772.174,828.975,2698.91,-770.87,958.226,2702.83,-737.542,1137.76,2693.41,-833.032,410.358,2699.49,-734.355,224.306,2681.24,-757.394,120.267,2669.93,-778.549,12.4614,2642.55,-786.664,675.96,1371.48,-757.829,695.232,1778.07,-710.881,708.128,2236.54,-695.521,374.712,2217.41,-740.296,406.59,1744.02,-788.982,443.685,1386.99
2.66667,-774.202,369.93,2231.9,-807.819,707.403,2240.45,0,0,0,-769.565,826.366,2696.16,-765.798,955.907,2697.61,-728.848,1134.57,2686.02,-826.221,406.011,2699.64,-732.906,219.234,2675.73,-756.235,116.355,2661.82,-776.086,8.25932,2633.85,-786.519,675.815,1371.63,-757.104,693.927,1778.22,-710.301,705.664,2236.83,-694.797,372.104,2216.97,-739.571,405.286,1743.59,-789.127,443.54,1386.99
2.7,-773.623,367.032,2231.32,-807.095,704.795,2240.45,-799.27,662.049,2720.65,-766.088,824.338,2690.51,-760.727,953.734,2687.61,-719.865,1131.53,2670.66,-818.976,401.374,2699.78,-731.746,213.003,2667.03,-755.8,112.732,2647.76,-773.043,3.76741,2619.36,-786.519,675.815,1371.77,-755.945,692.479,1778.36,-709.577,703.056,2236.83,-694.072,369.351,2216.54,-738.847,403.692,1743.3,-789.127,443.25,1386.7
2.73333,-773.043,364.569,2230.89,-806.515,702.042,2240.3,0,0,0,-761.306,822.599,2681.67,-754.931,951.85,2672.4,-711.171,1128.77,2646.89,-811.297,396.592,2699.93,-731.167,206.773,2655.15,-755.8,109.545,2628.93,-770.725,-0.1449,2599.51,-786.374,675.67,1371.92,-754.496,691.029,1778.36,-708.852,700.448,2236.97,-693.348,366.598,2216.1,-738.557,402.243,1742.86,-789.127,443.105,1386.7
2.76667,-772.319,361.816,2230.31,-805.791,699.144,2240.3,0,0,0,-756.814,821.73,2670.37,-748.99,949.966,2652.69,-703.781,1124.43,2616.03,-803.327,391.376,2700.07,-731.022,200.977,2640.23,-756.235,107.516,2606.47,-769.131,-2.60821,2575.17,-786.374,675.67,1372.06,-752.757,689.436,1778.51,-708.128,697.55,2237.12,-692.623,363.7,2215.53,-738.702,400.649,1742.57,-789.272,442.67,1386.26
2.8,-771.739,359.063,2229.87,-804.776,696.246,2240.16,0,0,0,-751.743,820.425,2655.88,-743.194,947.068,2627.48,-695.666,1117.04,2576.62,-794.778,386.014,2700.22,-730.877,196.195,2622.84,-756.524,106.647,2581.69,-766.957,-2.4633,2545.9,-786.374,675.525,1372.21,-749.714,687.842,1778.65,-707.113,694.942,2236.97,-691.754,360.657,2214.95,-739.136,398.621,1742.14,-789.417,442.236,1386.12
2.83333,-771.159,356.165,2229.29,-803.472,693.638,2239.72,-786.809,669.729,2719.49,-746.092,816.948,2639.79,-737.253,941.707,2599.08,-688.711,1105.15,2531.55,-785.939,380.363,2700.36,-730.732,193.152,2603.71,-756.669,107.371,2555.75,-765.653,1.449,2513.15,-786.229,675.525,1372.21,-745.077,685.958,1778.51,-705.954,692.044,2236.83,-691.174,357.614,2214.51,-739.136,396.592,1741.7,-789.562,441.801,1385.97
2.86667,-770.58,353.267,2228.57,-801.878,691.029,2239.14,0,0,0,-741.455,812.891,2623.42,-732.761,932.868,2569.95,-682.191,1088.06,2484.9,-778.404,374.277,2699.49,-730.297,192.138,2583.28,-756.524,110.124,2529.96,-763.625,9.27362,2480.26,-785.939,675.38,1372.5,-738.267,684.219,1778.36,-704.07,689.436,2236.39,-690.595,354.426,2213.93,-738.847,394.708,1741.27,-789.562,441.366,1385.68
2.9,-769.855,350.514,2227.7,-799.56,688.421,2237.99,0,0,0,-736.238,805.646,2605.31,-727.689,919.827,2539.38,-677.119,1064.58,2436.06,-774.637,367.757,2697.03,-729.138,193.877,2562.56,-755.51,115.196,2505.47,-760.727,22.1697,2444.76,-785.07,675.09,1373.22,0,0,0,-701.752,685.958,2235.81,-689.725,350.949,2213.21,-738.267,392.68,1740.69,-789.707,440.932,1385.39
2.93333,-768.841,347.616,2226.97,-796.952,685.813,2236.97,-777.97,666.686,2706.16,-731.312,797.386,2587.77,-723.052,904.323,2508.8,-672.627,1036.47,2389.55,-771.014,361.381,2694.57,-727.11,198.948,2542.13,-753.482,124.324,2479.82,-757.684,39.4129,2408.68,-784.055,674.656,1374.67,-719.72,677.119,1777.93,-698.999,682.625,2235.23,-688.566,347.471,2212.48,-737.832,390.651,1740.11,-789.707,440.642,1385.25
2.96667,-767.972,344.863,2226.25,-793.764,683.35,2236.39,-771.739,660.745,2696.16,-726.82,788.258,2572.56,-718.85,886.5,2480.69,-669.874,1004.01,2346.81,-767.247,355.73,2691.96,-724.212,206.338,2523.73,-748.7,134.902,2454.18,-755.22,59.8438,2374.48,-782.462,673.786,1377.13,-707.548,673.931,1778.07,-695.811,679.293,2234.94,-687.697,343.993,2211.76,-737.108,388.333,1739.53,-789.852,440.497,1385.1
3,-766.957,341.965,2225.38,-790.576,680.886,2235.96,-766.523,660.745,2693.12,-722.473,777.68,2558.07,-714.938,867.228,2454.18,-666.831,967.934,2309.13,-763.19,350.369,2689.93,-719.43,215.032,2510.54,-744.643,150.117,2427.08,-751.743,85.6361,2340.86,-779.998,672.337,1381.62,-690.885,670.164,1779.23,-692.479,675.38,2234.94,-686.682,340.371,2211.03,-735.804,386.159,1738.66,-790.286,439.917,1384.81
3.03333,-765.798,339.356,2224.8,-787.243,678.568,2235.67,-761.016,659.586,2691.38,-719.575,766.667,2546.77,-711.46,845.928,2430.7,-664.803,927.941,2276.67,-758.698,345.442,2687.9,-713.199,224.016,2499.53,-739.136,168.084,2405.05,-748.845,115.196,2310.44,-775.651,670.019,1388.72,-669.729,666.107,1780.97,-689.291,672.048,2235.38,-685.523,337.183,2210.31,-733.92,384.42,1738.08,-790.576,439.483,1384.81
3.06667,-764.204,337.183,2224.07,-783.186,676.684,2234.8,-755.8,658.282,2689.78,-716.677,756.09,2537.49,-708.707,824.772,2412.01,-663.933,889.688,2251.32,-753.192,340.805,2685.29,-705.809,234.883,2488.52,-728.993,187.646,2385.06,-744.787,145.335,2285.66,-769.421,667.266,1397.13,-646.98,662.339,1783.58,-685.233,669.005,2235.67,-683.929,334.14,2209.73,-732.761,382.827,1737.64,-791.156,438.758,1384.67
3.1,-761.596,335.589,2223.49,-777.68,675.38,2233.78,0,0,0,-712.62,746.816,2529.81,-705.23,804.341,2396.36,-663.064,851.724,2230.6,-745.802,336.169,2681.96,-695.087,246.186,2478.81,-715.518,206.193,2367.38,-738.267,174.605,2264.79,-761.016,663.788,1406.11,-624.23,659.151,1786.91,-679.727,666.252,2235.67,-681.756,331.387,2209,-731.457,380.798,1737.35,-791.735,437.744,1384.52
3.13333,-757.829,334.575,2222.63,-770.87,674.656,2232.77,0,0,0,-707.983,739.426,2524.02,-700.158,784.49,2384.48,-660.311,816.078,2214.8,-738.702,332.401,2678.92,-683.35,256.763,2472,-700.158,225.32,2354.63,-727.689,200.977,2250.01,-747.106,658.717,1412.78,-603.51,654.804,1789.81,-672.048,663.788,2235.67,-678.423,329.213,2208.43,-730.153,378.769,1736.92,-792.17,436.874,1384.38
3.16667,-752.612,333.705,2221.76,-763.045,673.497,2232.33,-738.122,656.253,2686.89,-702.042,733.051,2518.8,-695.377,767.682,2376.22,-656.398,784.2,2204.37,-731.602,329.648,2677.32,-671.323,266.761,2469.39,-681.466,244.157,2347.09,-714.069,222.857,2242.04,-726.095,652.196,1414.52,-585.252,651.037,1792.27,-664.078,661.615,2235.38,-673.497,327.475,2207.7,-728.269,377.465,1736.34,-792.605,436.44,1384.23
3.2,-745.947,332.836,2220.89,-754.786,672.917,2231.61,-729.428,656.543,2686.16,-694.797,728.414,2515.03,-689.581,753.626,2370.71,-651.906,754.786,2196.98,-722.908,327.764,2676.74,-659.441,274.296,2469.25,-669.439,256.184,2344.49,-697.26,239.665,2238.13,-697.115,643.937,1411.62,-569.023,647.125,1794.16,-655.674,660.166,2235.38,-667.121,326.46,2206.69,-725.516,376.451,1735.76,-792.75,435.86,1384.23
3.23333,-738.412,332.401,2219.87,-746.381,672.482,2231.46,-720.589,656.978,2685.15,-685.813,726.095,2512.72,-680.452,743.918,2367.53,-643.792,731.312,2193.79,-712.475,327.04,2677.03,-649.298,276.035,2469.39,-658.717,262.849,2344.34,-679.003,249.229,2236.25,-660.745,635.678,1405.53,-555.113,643.502,1795.46,-646.835,659.441,2235.09,-659.007,325.881,2204.95,-721.603,376.161,1735.04,-792.75,435.715,1384.23
3.26667,-729.718,332.401,2219,-737.832,672.772,2230.6,-711.46,657.558,2683.7,-675.96,724.791,2510.54,-669.729,737.687,2365.64,-633.939,712.475,2192.92,-702.187,327.475,2677.03,-639.155,276.035,2469.97,-642.633,266.182,2348.69,-657.413,250.243,2237.55,-620.318,627.708,1398.87,-542.217,640.604,1795.89,-638.576,659.876,2234.8,-648.719,325.591,2202.48,-716.532,376.306,1734.17,-792.46,435.86,1384.23
3.3,-719.575,332.111,2217.12,-727.834,672.627,2229.58,-701.317,658.862,2681.67,-664.803,724.212,2507.93,-657.847,733.051,2363.47,-621.043,705.375,2192.34,-691.609,328.924,2676.45,-626.404,275.455,2471.42,-628.433,263.863,2351.3,-636.982,243.722,2240.45,-575.544,620.318,1393.07,-528.886,638.286,1795.89,-628.143,660.311,2233.49,-636.982,325.881,2199.44,-709.577,376.886,1732.57,-791.011,436.729,1384.09
3.33333,-708.418,331.532,2214.66,-716.677,672.048,2227.7,0,0,0,-653.645,725.081,2505.33,-643.937,737.108,2361.44,-605.538,711.895,2190.02,-680.162,330.518,2675.58,-610.61,269.08,2476.06,-611.769,255.894,2352.17,-619.304,235.898,2241.61,-529.176,613.653,1388.14,-514.831,636.547,1795.6,-616.696,660.311,2231.46,-623.941,326.46,2195.96,-701.607,377.9,1730.25,-789.852,438.758,1383.51
3.36667,-696.391,331.242,2212.19,-705.23,671.613,2225.52,-679.438,664.223,2677.32,-640.894,727.979,2502.43,-628.867,744.932,2358.54,-588.295,721.748,2187.12,-667.701,332.111,2674.14,-597.859,274.296,2472.14,-591.773,251.692,2353.18,-598.293,229.957,2243.06,-484.836,611.914,1387.42,-499.616,635.388,1795.17,-605.104,660.6,2229.29,-610.175,327.62,2192.34,-693.203,378.914,1728.23,-788.113,439.627,1383.8
3.4,-683.35,331.097,2209.58,-692.334,671.468,2222.63,-666.252,666.686,2672.69,-626.114,730.732,2498.66,-611.624,750.149,2355.21,-570.183,731.167,2183.07,-654.37,333.995,2672.25,-578.877,274.151,2473.74,-570.472,251.112,2354.2,-574.675,225.03,2244.22,-441.946,610.32,1387.42,-482.663,634.663,1794.73,-592.063,661.035,2226.68,-596.12,329.213,2189.01,-683.35,379.929,1725.91,-786.664,440.207,1383.8
3.43333,-669.584,331.242,2206.83,-677.844,671.468,2219.87,-651.617,668.715,2668.05,-609.596,733.051,2494.75,-593.367,754.351,2351.59,-552.94,740.585,2178.29,-640.025,336.893,2670.08,-559.75,276.76,2473.88,-548.013,250.533,2354.2,-551.201,221.118,2244.94,-402.243,609.596,1388.43,-464.84,634.663,1794.59,-577.573,660.456,2224.36,-582.209,331.387,2185.97,-673.786,380.508,1723.59,-785.36,440.932,1384.09
3.46667,-656.109,331.532,2204.51,-662.194,671.903,2217.41,-635.823,672.627,2664.28,-592.642,736.383,2491.13,-575.254,759.133,2348.25,-534.682,749.569,2174.08,-625.535,340.226,2668.19,-540.913,279.368,2474.17,-526.278,250.533,2354.34,-529.031,218.365,2246.1,-365.728,610.03,1390.46,-446.438,635.533,1794.01,-562.068,659.586,2222.05,-567.285,335.589,2182.2,-663.643,380.943,1721.27,-784.055,441.221,1384.67
3.5,-641.329,332.691,2202.05,-643.937,672.917,2214.66,0,0,0,-574.819,740.296,2487.5,-556.997,764.929,2345.36,-514.831,758.118,2170.61,-609.306,344.138,2666.74,-522.366,282.121,2474.9,-502.949,250.533,2356.08,-505.992,216.336,2248.13,-330.373,612.059,1392.78,-426.152,636.837,1793.29,-544.101,659.151,2219.44,-562.358,323.852,2186.55,-653.066,381.233,1719.1,-782.607,441.366,1385.68
3.53333,-625.679,334.14,2200.02,-624.52,674.801,2212.48,-601.336,681.611,2655.44,-556.707,744.498,2483.88,-538.449,770.435,2342.02,-495.269,765.653,2167.56,-592.063,348.92,2665.88,-503.529,284.584,2475.62,-483.242,250.967,2356.95,-484.691,214.597,2250.45,-297.19,615.247,1394.96,-405.141,639.155,1792.85,-524.684,659.441,2216.97,-546.709,324.722,2183.5,-641.763,381.522,1717.21,-780.578,440.787,1387.57
3.56667,-608.871,336.024,2198.86,-603.944,676.974,2210.6,0,0,0,-537.58,748.845,2479.97,-519.468,775.506,2338.55,-475.997,771.449,2164.09,-573.37,353.991,2665.3,-485.126,286.758,2476.06,-466.579,250.533,2358.54,-465.13,213.728,2252.33,-265.457,618.869,1396.69,-385.725,642.053,1791.4,-503.963,660.021,2215.09,-530.19,326.315,2181.47,-630.026,381.957,1716.49,-778.115,440.207,1390.9
3.6,-589.165,339.501,2198.72,-580.471,679.727,2208.57,-553.664,692.334,2649.21,-515.265,753.771,2476.06,-497.733,780.723,2334.34,-455.567,775.361,2159.88,-552.36,359.643,2665.3,-465.275,289.076,2476.06,-446.148,251.837,2358.98,-446.003,213.873,2253.49,-234.014,623.361,1397.56,-366.453,645.386,1788.36,-480.489,662.194,2212.92,-510.629,328.924,2180.31,-616.985,382.682,1716.78,-774.927,440.642,1395.24
3.63333,-567.285,343.414,2198.57,-554.968,683.205,2206.11,-534.102,691.754,2643.71,-490.922,758.408,2472.29,-474.404,784.2,2330.29,-434.266,777.1,2155.25,-529.755,365.873,2665.3,-444.989,292.554,2476.35,-426.731,254.3,2359.85,-427.166,215.757,2254.21,-206.338,628.288,1396.26,-346.746,649.008,1784.3,-455.132,665.092,2210.31,-488.894,331.967,2179.3,-602.495,383.551,1717.21,-770.435,438.613,1400.75
3.66667,-543.956,348.051,2197.99,-527.292,686.972,2202.92,-507.151,697.985,2640.23,-465.71,763.335,2468.81,-449.336,787.098,2326.95,-412.096,778.404,2151.04,-506.427,372.539,2664.72,-424.268,296.466,2475.77,-407.894,258.067,2358.98,-409.054,219.234,2253.63,-186.921,633.649,1390.75,-326.75,652.486,1778.51,-426.586,668.57,2207.56,-465.854,335.589,2178.14,-586.556,383.986,1717.79,-765.508,437.889,1406.55
3.7,-517.729,353.412,2196.4,-495.849,691.319,2199.3,0,0,0,-438.758,768.841,2463.88,-422.819,790.141,2322.03,-387.898,778.694,2145.54,-480.924,379.784,2662.98,-401.084,301.393,2473.74,-387.318,262.994,2357.09,-389.782,224.161,2251.61,-176.778,638.72,1379.31,-304.436,656.253,1770.97,-394.708,672.482,2203.93,-439.917,339.646,2176.4,-567.574,385,1717.65,-759.422,437.019,1413.21
3.73333,-489.038,359.643,2193.36,-462.667,697.695,2196.25,0,0,0,-409.488,774.782,2457.8,-394.998,793.619,2315.36,-361.816,778.549,2138.73,-454.552,387.318,2660.08,-377.465,307.478,2470.41,-366.743,268.21,2353.18,-369.641,230.247,2247.55,-166.346,639.155,1371.34,-281.396,660.311,1764.02,-361.526,676.684,2200.46,-411.372,344.283,2173.5,-544.825,385.725,1716.2,-751.308,435.425,1421.04
3.76667,-459.189,363.12,2190.31,-434.121,700.883,2200.75,0,0,0,-380.218,780.433,2452.58,-366.453,796.082,2309.57,-335.299,779.564,2132.06,-427.311,394.129,2659.5,-352.542,312.84,2467.07,-345.297,274.151,2349.85,-349.789,237.636,2243.93,-152.87,639.59,1366.7,-257.343,665.382,1765.61,-332.981,680.742,2204.37,-379.929,349.789,2171.19,-514.686,387.898,1714.75,-737.977,434.266,1430.89
